ID_POSTE,ID_IP,CIDADE,TIPO_LAMPADA,POTENCIA_W,RELE_INDIVIDUAL,UC_AGRUPADORA,UTM_X,UTM_Y,LONGITUDE,LATITUDE
6172698.0,22443393,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579947,7480747,-50.2211684097261,-22.7788838723717
6172698.0,22443394,PALMITAL,Vapor de Sódio,100.0,Não,2100636,579947,7480747,-50.2211684097261,-22.7788838723717
6172699.0,22443395,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579968,7480739,-50.22096343518459,-22.778955136723
6172699.0,22443396,PALMITAL,Vapor de Sódio,100.0,Não,2100636,579968,7480739,-50.22096343518459,-22.778955136723
5142026.0,22443397,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579888,7480475,-50.2217292017495,-22.7813436141332
5142026.0,22443398,PALMITAL,Vapor de Sódio,100.0,Não,2100636,579888,7480475,-50.2217292017495,-22.7813436141332
5446954.0,22443399,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579895,7480497,-50.2216621397917,-22.7811445586492
5446954.0,22443400,PALMITAL,Vapor de Sódio,100.0,Não,2100636,579895,7480497,-50.2216621397917,-22.7811445586492
5143912.0,22443401,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579903,7480519,-50.2215853367167,-22.7809454556168
5143912.0,22443402,PALMITAL,Vapor de Sódio,100.0,Não,2100636,579903,7480519,-50.2215853367167,-22.7809454556168
5446486.0,22443403,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579913,7480545,-50.2214892562943,-22.7807101260635
5446486.0,22443404,PALMITAL,Vapor de Sódio,100.0,Não,2100636,579913,7480545,-50.2214892562943,-22.7807101260635
5446556.0,22443405,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579922,7480568,-50.2214027636827,-22.7805019425615
5446556.0,22443406,PALMITAL,Vapor de Sódio,100.0,Não,2100636,579922,7480568,-50.2214027636827,-22.7805019425615
5129867.0,22443407,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579931,7480592,-50.2213163225892,-22.780284726156
5129867.0,22443408,PALMITAL,Vapor de Sódio,100.0,Não,2100636,579931,7480592,-50.2213163225892,-22.780284726156
6172704.0,22443409,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579939,7480614,-50.2212395204624,-22.7800856229632
6172704.0,22443410,PALMITAL,Vapor de Sódio,100.0,Não,2100636,579939,7480614,-50.2212395204624,-22.7800856229632
6172703.0,22443411,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579948,7480638,-50.2211530798712,-22.7798684064725
6188978.0,22443412,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579559,7480278,-50.2249240481911,-22.7831386879539
6188977.0,22443413,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579548,7480250,-50.2250297755679,-22.78339212862
6188976.0,22443414,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579538,7480221,-50.2251257107976,-22.7836545547718
6188114.0,22443415,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,579626,7480227,-50.2242687650288,-22.7835961920016
6188115.0,22443416,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579598,7480238,-50.2245420886348,-22.7834981564387
6188116.0,22443417,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579574,7480247,-50.2247763438345,-22.7834179968007
5448688.0,22443418,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579510,7480271,-50.22540102307539,-22.7832042360435
5453860.0,22443419,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579476,7480283,-50.2257328449226,-22.7830974492706
5453861.0,22443420,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579447,7480294,-50.2260159080171,-22.7829994583919
6187780.0,22443421,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579420,7480304,-50.226279436871,-22.7829104053892
6187781.0,22443422,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579391,7480315,-50.2265624992159,-22.7828124135169
5447929.0,22443423,PALMITAL,Led,100.0,Sim,2100636,579798,7479894,-50.2225761806356,-22.7865959778197
5447930.0,22443424,PALMITAL,Led,100.0,Sim,2100636,579787,7479864,-50.22268180370139,-22.7868674855946
5447931.0,22443425,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,579774,7479831,-50.2228067571125,-22.7871661867821
5447931.0,22443426,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,579774,7479831,-50.2228067571125,-22.7871661867821
5447221.0,22443427,PALMITAL,Vapor de Sódio,150.0,Não,2100636,579682,7479874,-50.2237051963433,-22.7867821376602
5447221.0,22443428,PALMITAL,Vapor de Sódio,150.0,Não,2100636,579682,7479874,-50.2237051963433,-22.7867821376602
5447221.0,22443429,PALMITAL,Vapor de Sódio,250.0,Não,2100636,579682,7479874,-50.2237051963433,-22.7867821376602
5447221.0,22443430,PALMITAL,Vapor de Sódio,400.0,Não,2100636,579682,7479874,-50.2237051963433,-22.7867821376602
5445325.0,22443431,PALMITAL,Led,100.0,Sim,2100636,580077,7479778,-50.21985228565741,-22.7876305203903
6171858.0,22443432,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580418,7480741,-50.2165800187195,-22.7789156110345
6171857.0,22443433,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580387,7480753,-50.21688261293549,-22.7788086990434
6189115.0,22443434,PALMITAL,Vapor de Sódio,70.0,Sim,2100636,580363,7480761,-50.2171168126134,-22.7787375833572
6173003.0,22443435,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580427,7480661,-50.2164882220455,-22.7796378085391
6173002.0,22443436,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580394,7480673,-50.216810300322,-22.779530992399
6171894.0,22443437,PALMITAL,Vapor de Sódio,70.0,Sim,2100636,580366,7480683,-50.21708356910981,-22.7794420023369
6171710.0,22443438,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580337,7480694,-50.2173666302587,-22.7793440267207
6171627.0,22443439,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580428,7480579,-50.21647425111481,-22.7803784542692
5446047.0,22443440,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,580389,7480621,-50.2168563253489,-22.7800009396086
6171628.0,22443441,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580396,7480591,-50.2167865899145,-22.7802715904036
6171845.0,22443442,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580368,7480601,-50.21705986020709,-22.7801826004321
6171846.0,22443443,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580338,7480612,-50.217352664149,-22.7800846726882
5129889.0,22443444,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,580401,7480654,-50.21674113227099,-22.779702281853
5445787.0,22443445,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,580425,7480721,-50.2165107991419,-22.7790959332519
5445786.0,22443446,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,580437,7480754,-50.21639560752,-22.7787972752556
5445785.0,22443447,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,580449,7480786,-50.2162803647899,-22.7785076500287
6172157.0,22443448,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,580453,7480797,-50.2162419678486,-22.7784080973188
6171105.0,22443449,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,580467,7480790,-50.2161052310832,-22.7784706574144
6171105.0,22443450,PALMITAL,Vapor de Sódio,250.0,Não,2100636,580467,7480790,-50.2161052310832,-22.7784706574144
6171104.0,22443451,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,580501,7480777,-50.2157733620737,-22.7785864571773
6173520.0,22443452,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579728,7480657,-50.2232971217004,-22.7797072276546
5447758.0,22443453,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579756,7480647,-50.2230238560644,-22.7797962284529
5447759.0,22443454,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579788,7480635,-50.2227115228217,-22.7799031047001
5448032.0,22443455,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579814,7480626,-50.2224577901075,-22.7799831665438
5448033.0,22443456,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579847,7480615,-50.22213576599519,-22.7800809613105
5448034.0,22443457,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579881,7480602,-50.22180389772951,-22.7801967736265
5129785.0,22443458,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579571,7480465,-50.2248166948984,-22.7814489745463
6188316.0,22443459,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579574,7480619,-50.2247953304926,-22.7800577713025
6188317.0,22443460,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579565,7480594,-50.2248817259945,-22.7802840188442
6188318.0,22443461,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579553,7480562,-50.224996988454,-22.7805736383415
6187967.0,22443462,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579541,7480531,-50.2251123023989,-22.7808542248927
5454074.0,22443463,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579530,7480501,-50.22521792648399,-22.7811257311985
5454761.0,22443464,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579518,7480468,-50.2253331393084,-22.7814243833277
6188312.0,22443465,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579660,7480560,-50.22395456894639,-22.7805866382744
6188310.0,22443466,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579649,7480530,-50.2240601905266,-22.7808581452865
6188309.0,22443467,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579637,7480496,-50.2241753495197,-22.7811658310492
6188305.0,22443468,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579627,7480468,-50.2242713327511,-22.7814192248353
6174167.0,22443469,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579696,7480419,-50.2235966753847,-22.781858565945
6189129.0,22443470,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579617,7480440,-50.2243673163238,-22.7816726185656
6188828.0,22443471,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579729,7480511,-50.2232799147893,-22.7810259781755
6172703.0,22443472,PALMITAL,Vapor de Sódio,100.0,Não,2100636,579948,7480638,-50.2211530798712,-22.7798684064725
6172702.0,22443473,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579958,7480663,-50.2210569496135,-22.7796421095278
6172702.0,22443474,PALMITAL,Vapor de Sódio,100.0,Não,2100636,579958,7480663,-50.2210569496135,-22.7796421095278
6172701.0,22443475,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579967,7480687,-50.2209705095712,-22.7794248929421
6172701.0,22443476,PALMITAL,Vapor de Sódio,100.0,Não,2100636,579967,7480687,-50.2209705095712,-22.7794248929421
6172700.0,22443477,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,579976,7480712,-50.2208841210829,-22.7791986434526
6172700.0,22443478,PALMITAL,Vapor de Sódio,100.0,Não,2100636,579976,7480712,-50.2208841210829,-22.7791986434526
6172522.0,22443479,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579856,7480361,-50.2220350852336,-22.782374880082
6172522.0,22443480,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579856,7480361,-50.2220350852336,-22.782374880082
6172523.0,22443481,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579833,7480369,-50.22225954723229,-22.7823037094772
6172523.0,22443482,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579833,7480369,-50.22225954723229,-22.7823037094772
6172161.0,22443483,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579775,7480390,-50.22282562311399,-22.7821167724169
6172161.0,22443484,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579775,7480390,-50.22282562311399,-22.7821167724169
6188830.0,22443485,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,579746,7480481,-50.2231127780314,-22.7812961578266
6188830.0,22443486,PALMITAL,Vapor de Sódio,250.0,Não,2100636,579746,7480481,-50.2231127780314,-22.7812961578266
6188831.0,22443487,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,579733,7480445,-50.2232375742853,-22.7816219573515
6188831.0,22443488,PALMITAL,Vapor de Sódio,250.0,Não,2100636,579733,7480445,-50.2232375742853,-22.7816219573515
6188832.0,22443489,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,579722,7480417,-50.2233432974317,-22.7818753990642
6188832.0,22443490,PALMITAL,Vapor de Sódio,250.0,Não,2100636,579722,7480417,-50.2233432974317,-22.7818753990642
6188833.0,22443491,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,579710,7480384,-50.2234585067084,-22.7821740524236
5445324.0,22443492,PALMITAL,Led,100.0,Sim,2100636,580087,7479806,-50.2197563067001,-22.7873771242468
5129572.0,22443493,PALMITAL,Led,100.0,Sim,2100636,580096,7479831,-50.2196699156525,-22.7871508742395
5454975.0,22443494,PALMITAL,Vapor Metálico,250.0,Sim,2100636,579967,7479776,-50.22092377833409,-22.7876538228954
5448475.0,22443495,PALMITAL,Vapor de Sódio,250.0,Não,2100636,579935,7479788,-50.2212361307007,-22.7875469507803
5448475.0,22443496,PALMITAL,Vapor Metálico,250.0,Não,2100636,579935,7479788,-50.2212361307007,-22.7875469507803
5445825.0,22443497,PALMITAL,Mista,160.0,Não,2100636,580060,7479732,-50.2200155328591,-22.788046841151
5445825.0,22443498,PALMITAL,Mista,160.0,Não,2100636,580060,7479732,-50.2200155328591,-22.788046841151
5445825.0,22443499,PALMITAL,Mista,160.0,Não,2100636,580060,7479732,-50.2200155328591,-22.788046841151
5445825.0,22443500,PALMITAL,Mista,160.0,Não,2100636,580060,7479732,-50.2200155328591,-22.788046841151
5445825.0,22443501,PALMITAL,Vapor Metálico,250.0,Não,2100636,580060,7479732,-50.2200155328591,-22.788046841151
5445825.0,22443502,PALMITAL,Mista,500.0,Não,2100636,580060,7479732,-50.2200155328591,-22.788046841151
5445825.0,22443503,PALMITAL,Mista,500.0,Não,2100636,580060,7479732,-50.2200155328591,-22.788046841151
5445825.0,22443504,PALMITAL,Mista,500.0,Não,2100636,580060,7479732,-50.2200155328591,-22.788046841151
5445825.0,22443505,PALMITAL,Mista,160.0,Não,2100636,580060,7479732,-50.2200155328591,-22.788046841151
5445825.0,22443506,PALMITAL,Mista,160.0,Não,2100636,580060,7479732,-50.2200155328591,-22.788046841151
5445825.0,22443507,PALMITAL,Mista,160.0,Não,2100636,580060,7479732,-50.2200155328591,-22.788046841151
5445825.0,22443508,PALMITAL,Mista,250.0,Não,2100636,580060,7479732,-50.2200155328591,-22.788046841151
5445825.0,22443509,PALMITAL,Mista,160.0,Não,2100636,580060,7479732,-50.2200155328591,-22.788046841151
5445825.0,22443510,PALMITAL,Mista,160.0,Não,2100636,580060,7479732,-50.2200155328591,-22.788046841151
5445825.0,22443511,PALMITAL,Mista,160.0,Não,2100636,580060,7479732,-50.2200155328591,-22.788046841151
6171104.0,22443512,PALMITAL,Vapor de Sódio,250.0,Não,2100636,580501,7480777,-50.2157733620737,-22.7785864571773
5129971.0,22443513,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580382,7480836,-50.2169355971269,-22.7780592114173
6173196.0,22443514,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580341,7480844,-50.2173353939039,-22.777988907865
6173195.0,22443515,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,580350,7480869,-50.2172490123011,-22.77776265655969
6173523.0,22443516,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580360,7480898,-50.21715309604671,-22.7775002260144
5129969.0,22443517,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580434,7480816,-50.21642802899731,-22.7782373820618
5440383.0,22443518,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580405,7480827,-50.2167110880632,-22.7781394075374
6187953.0,22443519,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580358,7480846,-50.2171698985506,-22.777970029906
6187954.0,22443520,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580328,7480857,-50.2174626976473,-22.777872101799
6187955.0,22443521,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580297,7480869,-50.21776528890221,-22.7777651880366
5129970.0,22443522,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,580463,7480825,-50.21614600152991,-22.7781546990801
6171148.0,22443523,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580325,7480803,-50.2174891393029,-22.7783600191382
5129875.0,22443524,PALMITAL,Vapor de Sódio,150.0,Não,2100636,580143,7480375,-50.2192400225165,-22.7822347641983
5129875.0,22443525,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,580143,7480375,-50.2192400225165,-22.7822347641983
5446028.0,22443526,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,580194,7480392,-50.2187440861422,-22.7820787739565
5446027.0,22443527,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,580186,7480368,-50.21882078276331,-22.782295943933
5446026.0,22443528,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,580175,7480339,-50.2189264467068,-22.7825584211892
6173977.0,22443529,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,580164,7480307,-50.2190319567776,-22.7828479969301
6173978.0,22443530,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,580153,7480276,-50.21913751869121,-22.7831285397527
6188324.0,22443531,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,580138,7480259,-50.2192827665921,-22.7832828132704
6188677.0,22443532,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579704,7480521,-50.223523958827,-22.7809368348101
6188676.0,22443533,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579675,7480531,-50.22380696776351,-22.7808478806074
6174563.0,22443534,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579646,7480542,-50.2240900274301,-22.7807498930276
6174739.0,22443535,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579607,7480556,-50.2244706527689,-22.7806252798122
6174738.0,22443536,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579577,7480567,-50.2247634528159,-22.780527338353
6174737.0,22443537,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579548,7480578,-50.2250465111853,-22.7804293490352
6174736.0,22443538,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579518,7480589,-50.2253393104326,-22.7803314064939
6188123.0,22443539,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579486,7480603,-50.2256517447371,-22.7802064593432
6174168.0,22443540,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579665,7480431,-50.2238992711289,-22.7817516407143
6174169.0,22443541,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579633,7480442,-50.2242115566993,-22.7816537951207
6174170.0,22443542,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579606,7480452,-50.2244750840154,-22.7815647450444
5448689.0,22443543,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579539,7480477,-50.2251290301922,-22.7813420942507
5454315.0,22443544,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579511,7480487,-50.2254022976902,-22.7812530899114
5454316.0,22443545,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579484,7480497,-50.2256658235185,-22.7811640378211
5129783.0,22443546,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579454,7480508,-50.2259586239452,-22.78106609418341
5129782.0,22443547,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579417,7480414,-50.22631426470309,-22.7819169317596
6188119.0,22443548,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579460,7480587,-50.22590420211819,-22.7803522140907
6188120.0,22443549,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579467,7480608,-50.225837083518,-22.7801621930508
6188121.0,22443550,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579474,7480626,-50.2257698121854,-22.7799992705883
6188122.0,22443551,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579483,7480650,-50.2256833643923,-22.7797820563523
6188833.0,22443552,PALMITAL,Vapor de Sódio,250.0,Não,2100636,579710,7480384,-50.2234585067084,-22.7821740524236
6188834.0,22443553,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,579699,7480354,-50.2235641284171,-22.7824455597173
6188834.0,22443554,PALMITAL,Vapor de Sódio,250.0,Não,2100636,579699,7480354,-50.2235641284171,-22.7824455597173
6189127.0,22443555,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,579686,7480321,-50.2236890800544,-22.7827442603192
6189127.0,22443556,PALMITAL,Vapor de Sódio,250.0,Não,2100636,579686,7480321,-50.2236890800544,-22.7827442603192
6173805.0,22443557,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,579674,7480286,-50.2238041885461,-22.7830609791591
6173805.0,22443558,PALMITAL,Vapor de Sódio,250.0,Não,2100636,579674,7480286,-50.2238041885461,-22.7830609791591
6173965.0,22443559,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,579661,7480251,-50.2239290390298,-22.7833777453014
6173965.0,22443560,PALMITAL,Vapor de Sódio,250.0,Não,2100636,579661,7480251,-50.2239290390298,-22.7833777453014
6173966.0,22443561,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,579652,7480227,-50.2240154860969,-22.7835949603769
6173966.0,22443562,PALMITAL,Vapor de Sódio,250.0,Não,2100636,579652,7480227,-50.2240154860969,-22.7835949603769
6173967.0,22443563,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,579637,7480188,-50.22415961621551,-22.7839479525421
6173967.0,22443564,PALMITAL,Vapor de Sódio,250.0,Não,2100636,579637,7480188,-50.22415961621551,-22.7839479525421
6173968.0,22443565,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,579625,7480156,-50.224274879963,-22.7842375724724
6173968.0,22443566,PALMITAL,Vapor de Sódio,250.0,Não,2100636,579625,7480156,-50.224274879963,-22.7842375724724
6174342.0,22443567,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,579612,7480125,-50.2243999368161,-22.7845182068188
6174342.0,22443568,PALMITAL,Vapor de Sódio,250.0,Não,2100636,579612,7480125,-50.2243999368161,-22.7845182068188
6173970.0,22443569,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,579589,7480058,-50.22462057190651,-22.7851244975023
6173970.0,22443570,PALMITAL,Vapor de Sódio,250.0,Não,2100636,579589,7480058,-50.22462057190651,-22.7851244975023
6188118.0,22443571,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579446,7480553,-50.2260388474883,-22.7806599931429
5445825.0,22443572,PALMITAL,Mista,160.0,Não,2100636,580060,7479732,-50.2200155328591,-22.788046841151
5440173.0,22443573,PALMITAL,Led,100.0,Sim,2100636,580342,7479610,-50.21726205587751,-22.7891353921049
5446054.0,22443574,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580943,7479448,-50.2113987794033,-22.7905698740057
6171687.0,22443575,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580842,7479483,-50.2123845335234,-22.7902585863761
6171686.0,22443576,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,580853,7479513,-50.2122789286728,-22.7899870723943
5129775.0,22443577,PALMITAL,Led,100.0,Sim,2100636,580096,7479946,-50.2196758253066,-22.7861120967529
6188490.0,22443578,PALMITAL,Led,100.0,Sim,2100636,580189,7479912,-50.2187681013134,-22.7864147797036
5440176.0,22443579,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,580145,7479960,-50.2191992035704,-22.7859833014327
5129669.0,22443580,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,580155,7479987,-50.219103175463,-22.78573893775789
5440183.0,22443581,PALMITAL,Led,100.0,Sim,2100636,580131,7479925,-50.2193337874225,-22.7863001185115
5454767.0,22443582,PALMITAL,Led,100.0,Sim,2100636,580062,7479958,-50.2200076583341,-22.7860053222462
6188335.0,22443583,PALMITAL,Led,100.0,Sim,2100636,580033,7479968,-50.22029067991281,-22.7859163746913
6188334.0,22443584,PALMITAL,Led,100.0,Sim,2100636,580002,7479980,-50.22059328708541,-22.7858094561055
6174154.0,22443585,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,580051,7479995,-50.2201167167979,-22.7856716306773
6174153.0,22443586,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,580062,7480026,-50.2200111510721,-22.7853910884807
6174164.0,22443587,PALMITAL,Led,100.0,Sim,2100636,580038,7479959,-50.2202415095046,-22.7859974322817
5129774.0,22443588,PALMITAL,Led,100.0,Sim,2100636,580129,7479934,-50.2193537334547,-22.7862189182215
5454768.0,22443589,PALMITAL,Led,100.0,Sim,2100636,580159,7479923,-50.2190609175856,-22.7863168492377
6172199.0,22443590,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,581121,7479326,-50.2096583592216,-22.7916632958795
6172200.0,22443591,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,581108,7479294,-50.20978334001471,-22.7919529735987
6172819.0,22443592,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,579585,7479599,-50.224636100829,-22.7892707685893
5149251.0,22443593,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,580815,7479092,-50.21262728668721,-22.7937917199989
5454330.0,22443594,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,580679,7479224,-50.2139590605582,-22.7926059219291
5454331.0,22443595,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580653,7479248,-50.2142135978251,-22.7923903820805
5454521.0,22443596,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580628,7479272,-50.21445839220969,-22.7921747938194
5454517.0,22443597,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,580852,7479069,-50.2122656319281,-22.7939976950717
5149250.0,22443598,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,580884,7479050,-50.2119528948741,-22.7941677786838
5454518.0,22443599,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580797,7479110,-50.2128035796515,-22.7936299947387
5454519.0,22443600,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580773,7479133,-50.21303858444819,-22.7934233935576
5454073.0,22443601,PALMITAL,Vapor de Sódio,150.0,Sim,2100636,580749,7479156,-50.2132735885378,-22.7932167920051
38680391.0,22443602,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580724,7479181,-50.2135184376809,-22.7929921724646
5454323.0,22443603,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580701,7479202,-50.2137435945956,-22.7928035877857
5149249.0,22443604,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580936,7479019,-50.2114446890407,-22.794445292294
5454319.0,22443605,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580910,7479035,-50.2116988181766,-22.7943020192889
5454318.0,22443606,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,580969,7479000,-50.211122207732,-22.7946153260426
5169376.0,22443607,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580577,7478866,-50.2149342409138,-22.7958445685706
5690044.0,22443608,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580502,7478812,-50.2156621264239,-22.7963359363764
6173806.0,22443609,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580522,7478796,-50.2154664517378,-22.7964795032347
6173807.0,22443610,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580554,7478784,-50.2151540746655,-22.7965863632376
6174556.0,22443611,PALMITAL,Vapor de Sódio,100.0,Sim,2100636,580591,7478769,-50.214792829888,-22.7967200812634
6172712.0,22443632,PALMITAL,Vapor de Sódio,250.0,Não,2100636,580333,7479248,-50.2173310708151,-22.792405709642
6172880.0,22443633,PALMITAL,Vapor de Sódio,250.0,Sim,2100636,580361,7479236,-50.2170576729195,-22.7925127649378
